title,price,link
Soft Flexible Hydrogel Film for Apple Visone Pro Screen Protector HD Clear Anti-blue Light Protective Film for Apple Vision Pro,"Rs. 4,208",//www.daraz.pk/products/-i534031203.html
"12 sheets of 300g pure cotton pulp thickened Coarse, medium and fine lines watercolor paper card water color paper Art Supplies","Rs. 3,976",//www.daraz.pk/products/300-12-i536635315.html
Gaming laptops - Dell Latitude 5501 Core-i5 9th Gen 8 GB RAM 256 GB SSD 2 GB Nvidia mx150 Graphics Card 15.6″ Display,"Rs. 107,000",//www.daraz.pk/products/gaming-laptops-dell-latitude-5501-core-i5-9th-gen-8-gb-ram-256-gb-ssd-2-gb-nvidia-mx150-graphics-card-156-display-i561145542.html
Mini Battery Bank Power Back Case Portable Cellphone 18650 Battery Backup Charger USB DIY Box Battery Storage Case,"Rs. 3,839",//www.daraz.pk/products/18650-i533853223.html
1Pcs/1Set 1:12 Dollhouse Miniature Bathroom Shower Room Toilet Bathtub Sink Commode Furniture Decor Toy Doll House Accessories,"Rs. 3,866",//www.daraz.pk/products/1-1-112-i535295495.html
Replace Part For 6800 Mask PC Face Shield Head Belt Mouth Nose Mask Protective Film Gas Mask Respirator Paint Spray Accessories,"Rs. 3,847",//www.daraz.pk/products/6800-i537480059.html
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 16GB DDR4, 512GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home","Rs. 225,000",//www.daraz.pk/products/hp-16-d0023dx-11th-i5-11400h-8gb-ddr4-256gb-ssd-nvidia-rtx3050-4gb-161-fhd-ips-11-i478740589.html
1 Pcs UNI Paint Markers PX-20 Industrial Pen Touch-up Paint Pen Wedding Guest Sign-in Does Not Fade Waterproof Painting Supplies,"Rs. 3,881",//www.daraz.pk/products/1-20-i536638660.html
"Suitable For Giiker Tic Tac Toe Bolt Game 3-in-1 Handheld Puzzle Game Storage Bag, Eva Electronic Storage Bag L2c6","Rs. 3,999",//www.daraz.pk/products/3-1-2-6-i533774222.html
HX711 high-precision electronic scale weight sensor 24 bit A/D converter development board,"Rs. 4,005",//www.daraz.pk/products/711-24-i535187833.html
Portable Mini Thermal Printer Wirelessly BT 203dpi Photo Label Memo Wrong Question Printing With USB Cable Imprimante Portable,"Rs. 4,008",//www.daraz.pk/products/203-i533053580.html
OUTEMU GTMX Low Profile Switch Black Red Blue Brown 3Pin Super Thin For Mechanical Keyboard Hot swap Kit Switches Tactile Linear,"Rs. 3,337",//www.daraz.pk/products/3-i536047423.html
Kitchen Wash Pot Dish Brush With Dispenser Liquid Filling By Pressing Does Not Hurt Pan Automatic Cleaning Brushes,"Rs. 3,926",//www.daraz.pk/products/-i538461138.html
"Daraz Like New Laptops - HP EliteBook 840 G3 Ultra Book, Core i5 6th generation, 8GB DDR Ram, 256GB Solid State Drive SSD, 14.1"" Led Display, Intel HD Graphics","Rs. 52,899",//www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g3-ultra-book-core-i5-6th-generation-8gb-ddr-ram-256gb-solid-state-drive-ssd-141-led-display-intel-hd-graphics-i351044328.html
GPU VGA PCIe 8 Pin 6 Pin U Turn 180 Degree Angle Connector Power Adapter Board for Desktop Graphics Card,"Rs. 3,470",//www.daraz.pk/products/8-6-180-i534533337.html
12 pcs 300g pure cotton pulp thickened Coarse/medium/fine lines postcard watercolor paper card/water color paper Art Supplies,"Rs. 3,992",//www.daraz.pk/products/12-300-i536940774.html
Women Mini Skirt Sleepwear High Waist Fishnet Skinny Mesh Costumes Hollow Out Bodycon Skirt Streetwear Party Night Club Dress,"Rs. 3,396",//www.daraz.pk/products/-i537410324.html
"HP Pavilion15-EG2043TX,Core i5-1235U 8GB DDR4 512GB PCIe value Nvidia GeForce MX550 2GB 15.6 FHD Antiglare slim IPS 250 nits Narrow Border Windows 11 Home Natural Silver - fingerprint reader non-SD card reader (1 Year Warranty)","Rs. 234,999",//www.daraz.pk/products/hp-pavilion15-eg2043txcore-i5-1235u-8gb-ddr4-512gb-pcie-value-nvidia-geforce-mx550-2gb-156-fhd-antiglare-slim-ips-250-nits-narrow-border-windows-11-home-natural-silver-fingerprint-reader-non-sd-card-reader-1-year-warranty-i421934657.html
"HP EliteBook 830 G5 Intel Core i7-8th Generation | 16GB RAM , 256GB M2 SSD | 3Hours+ Battery Backup | WINDOWS 11 | FREE LAPTOP BAG | ONE MONTH WARRANTY | Charger Included","Rs. 86,999",//www.daraz.pk/products/hp-elitebook-830-g5-intel-core-i7-8th-generation-16gb-ram-256gb-m2-ssd-3hours-battery-backup-winodws-11-free-laptop-bag-one-month-warranty-charger-included-i365638635.html
"Like New Laptops Acer TravelMate P449-M-516P - 14"" - Core i5 6200U / 2.3 GHz - 8GB RAM - 256GB SSD - Win 10 Pro 64 bit Intel Graphics 520 - Wi-Fi - black","Rs. 60,000",//www.daraz.pk/products/like-new-laptops-acer-travelmate-p449-m-516p-14-core-i5-6200u-23-ghz-8gb-ram-256gb-ssd-win-10-pro-64-bit-intel-graphics-520-wi-fi-black-i471796909.html
"DELL E7270 Intel Core i7-6th Generation | 8GB Ram , 256GB M2 SSD | 3Hours+ Battery Backup | One Month Warranty | FREE LAPTOP BAG | Charger Included","Rs. 52,000",//www.daraz.pk/products/dell-e7270-intel-core-i7-6th-generation-8gb-ram-256gb-m2-ssd-3hours-battery-backup-one-month-warranty-free-laptop-bag-charger-included-i365664474.html
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,"Rs. 9,394",//www.daraz.pk/products/hp-chromebook-11-g4-16gb-storage-4gb-ram-116-display-playstore-supported-chromebook-black-daraz-like-new-laptops-i468636960.html
"Dell Chromebook 11 3180 - Celeron processor - 4gb Ram - 16GB SSD - 11.6"" screen - Playstore supported","Rs. 9,899",//www.daraz.pk/products/dell-chromebook-11-3180-celeron-processor-4gb-ram-16gb-ssd-116-screen-playstore-supported-i528026251.html
"Lenovo | N21 | 6th Gen | 16GB Storage | 4GB RAM | 11.6″ Display | Rotatable Camera | Playstore Supported | Chromebook Daraz Like
New Slightly Used Import American Stock","Rs. 8,399",//www.daraz.pk/products/21-62-16gb-ace-4gb-ram-wain-116-i495423706.html
"Lenovo N23 CHROMEBOOK - Celeron processor - 4gb Ram - 16GB SSD - 11.6"" screen","Rs. 10,899",//www.daraz.pk/products/lenovo-n23-chromebook-celeron-processor-4gb-ram-16gb-ssd-116-screen-i431018063.html
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported Chromebook | Black - Daraz Like New Laptops,"Rs. 9,394",//www.daraz.pk/products/hp-chromebook-11-g4-16gb-storage-4gb-ram-116-display-playstore-supported-chromebook-black-daraz-like-new-laptops-i468636960.html
"Dell Chromebook 11 3180 | 4GB RAM | 16GB SSD EMMC | PLAYSTORE SUPPORTED | 11.6"" SCREEN DISPLAY","Rs. 11,500",//www.daraz.pk/products/dell-chromebook-11-3180-4gb-ram-16gb-ssd-emmc-playstore-supported-116-screen-display-i523361732.html
"Apple MacBook Pro 2013 (A1502) 13.3"" Retina Display - Core i5 - 8GB RAM - 256GB SSD Storage - Daraz Like New","Rs. 61,000",//www.daraz.pk/products/2013-a1502-133-8gb-i5-256gb-ssd-i518445008.html
"Hp Core i5-5th Generation | TOUCH SCREEN | 8GB RAM , 128GB SSD Hard Drive | Ultra HD TOUCH DISPLAY 360 degree revolve | 4Hours+ Battery Backup","Rs. 65,000",//www.daraz.pk/products/hp-core-i5-5th-generation-touch-screen-8gb-ram-128gb-ssd-hard-drive-ultra-hd-touch-display-360-degree-revolve-4hours-battery-backup-i332919236.html
"Lenovo Chromebook N23 Laptop | Celeron | 4GB RAM | 16GB SSD | 11.6""","Rs. 8,099",//www.daraz.pk/products/lenovo-chromebook-n23-laptop-celeron-4gb-ram-16gb-ssd-116-i524222524.html
"HP 15s-FQ5004NIA Intel Core i3-1215U 12th Generation, 4GB Ram DDR4, 256GB SSD NVMe, Intel® UHD Graphics, 15.6"" HD Display, Free DOS, Natural Silver","Rs. 118,500",//www.daraz.pk/products/hp-15s-fq5004nia-i3-1215u-4gb-ddr4-256gb-ssd-nvme-uhd-156-hd-dos-i411938203.html
HP ProBook 640 G1 - Ci5 4th Generation - 8GB RAM - 128GB SSD - Windows 10 - Refurbished Laptop - Business Laptop - Student Laptop,"Rs. 43,500",//www.daraz.pk/products/hp-640-g1-ci5-4th-8gb-128gb-ssd-10-i251551477.html
"Apple MacBook Pro 2013 (A1502) 13.3"" Retina Display - Core i5 - 8GB RAM - 256GB SSD Storage - Daraz Like New","Rs. 61,000",//www.daraz.pk/products/2013-a1502-133-8gb-i5-256gb-ssd-i518445008.html
"HP ProBook 450G9 Intel Core i7 1255U Turbo up to 3.5 GHz, 8GB, 512, 15.6""FHD, AG+BL K/B, Intel9560 Ac2x2, FINGER PRINT, WEBCAM HD, DOS,HP Carrying Case Pike Silver Aluminum (1 year Warranty)","Rs. 229,999",//www.daraz.pk/products/hp-450g9-i7-1255u-up-to-35-ghz-8gb-512-fhd-ag-bl-kb-9560-ac2x2-hd-dos-hp-1-i540053185.html
Apple MacBook Pro MKGQ3 (Space Grey) – M1 Chip 8-core CPU 16GB 512GB SSD 14″ Retina LED Display With True Tone Backlit Magic Keyboard Touch-ID (2021),"Rs. 665,000",//www.daraz.pk/products/mkgp3-m1-8-cpu-16gb-512gb-ssd-14-led-id-2021-i375234135.html
"HP Envy 16 H1023dx - Raptor Lake - 13th Gen Core i9 13900H (14 Cores) Processor 16GB 1-TB SSD 8-GB NVIDIA GeForce RTX4060 GDDR6 GC 16"" WQXGA IPS 120Hz Touchscreen Display B&O Play Backlit KB W11 (Natural Silver, NEW)","Rs. 253,000",//www.daraz.pk/products/hp-16-h1023dx-13th-i9-13900h-14-16gb-1-tb-ssd-8-gb-nvidia-rtx4060-gddr6-gc-16-wqxga-ips-120hz-b-o-kb-w11-i489704840.html
"Samsung Chromebook 500C - Celeron processor - 4gb Ram - 16GB SSD - 11.6"" screen - Playstore supported","Rs. 9,999",//www.daraz.pk/products/samsung-chromebook-500c-celeron-processor-4gb-ram-16gb-ssd-116-screen-playstore-supported-i524249077.html
"HP ProBook 650 G4 Ultra Book Core i7 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 15.6"" FHD Led Display, Numeric Keypad Intel HD Graphics","Rs. 78,999",//www.daraz.pk/products/hp-650-g4-i7-8th-8gb-ddr4-256gb-fhd-led-hd-i538982111.html
HP 15S-FD0110TU Core i7-1355U 16GB DDR4 512GB PCIe Value Intel Iris Xe 15.6 FHD Antiglare slim IPS 250 nits Narrow Border  Windows 11 Home Natural Silver   (1 Year Warranty),"Rs. 236,499",//www.daraz.pk/products/hp-15s-fd0110tu-core-i7-1355u-16gb-ddr4-512gb-pcie-value-intel-iris-xe-156-fhd-antiglare-slim-ips-250-nits-narrow-border-windows-11-home-natural-silver-1-year-warranty-i421919543.html
Lenovo N22 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM – With Play Store - PUBG Supported,"Rs. 11,980",//www.daraz.pk/products/n22-116-4-gb-16-gb-pubg-i261648198.html
"HP ORIGINAL | Chromebook 11 G4 | 8 to 10 Hours Battery Timing | 16GB SSD Storage | 4GB RAM | 11.6"" FULL HD Display | WINDOWS 10 INSTALLED | Dual Core | WITH FREE MOUSE & LAPTOP BAG GIFT","Rs. 9,899",//www.daraz.pk/products/hp-11-g4-8-10-4gb-ssd-16gb-116-hd-i533387542.html
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 8GB DDR4, 256GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home","Rs. 260,000",//www.daraz.pk/products/hp-16-d0023dx-11th-i5-11400h-8gb-ddr4-256gb-ssd-nvidia-rtx3050-4gb-161-fhd-ips-11-i536873283.html
Lenovo Chromebook 11.6″ display approximately 4 GB RAM  16 GB ROM – With Play Store - PUBG Supported,"Rs. 9,999",//www.daraz.pk/products/116-4-gb-16-gb-pubg-i460182106.html
"Hp Core i5-5th Generation | TOUCH SCREEN | 8GB RAM , 128GB SSD Hard Drive | Ultra HD TOUCH DISPLAY 360 degree revolve | 4Hours+ Battery Backup","Rs. 65,000",//www.daraz.pk/products/hp-core-i5-5th-generation-touch-screen-8gb-ram-128gb-ssd-hard-drive-ultra-hd-touch-display-360-degree-revolve-4hours-battery-backup-i332919236.html
Paper Feel Screen Protector Film Matte PET Painting Write For iPad Pro 11 7/8/9th 10.2 Air 4 5 10.9 10th Gen 10.5 9.7 Mini 4 5 6,"Rs. 4,144",//www.daraz.pk/products/11-789-102-4-5-109-10-105-97-4-5-6-i534492692.html
Acer C720 ChromeBook Laptop - 4GB RAM / 128GB SSD Storage - Windows 10 Installed - Long Battery Life,"Rs. 18,720",//www.daraz.pk/products/c720-4gb-ssd-128gb-10-i368219968.html
"Lenovo IdeaPad Slim 3 Intel Core i3-1305U Turbo up to 3.3GHz 8GB Soldered LPDDR5-4800 256GB SSD M.2 2242 PCIe NVMe 15.6"" FHD TN 250nits Anti glare DOS Arctic Grey (2 Year Warranty)","Rs. 119,000",//www.daraz.pk/products/lenovo-ideapad-slim-3-intel-core-i3-1305u-turbo-up-to-33ghz-8gb-soldered-lpddr5-4800-256gb-ssd-m2-2242-pcie-nvme-156-fhd-tn-250nits-anti-glare-dos-arctic-grey-2-year-warranty-i395553020.html
HP 15 FQ2653TU I7 1165G7 8GB 512GB WIN 11 1YR HP WARRANTY,"Rs. 169,999",//www.daraz.pk/products/hp-15-fq2653tu-i7-1165g7-8gb-512gb-11-1yr-hp-i465519699.html
"Dell Latitude 5410 Ultra Book Core i7 10th generation, 16GB DDR4 Ram 256GB Solid State Drive SSD 14.1"" FHD Led Display Intel HD Graphics","Rs. 99,999",//www.daraz.pk/products/5410-10th-i7-16gb-ddr4-256gb-fhd-led-hd-i540224753.html
Dell Latitude 7240 - Ci5 4th generation - 12 inch Display - 10/10 Condition - 8GB RAM - 128GB SSD - Used Laptop - Best Programming Students and Business Students,"Rs. 42,000",//www.daraz.pk/products/7240-ci5-4th-12-8gb-8gb-i254388273.html
"Dell 3180 Chromebook 11.6 inches HD screen, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Chrome OS","Rs. 12,499",//www.daraz.pk/products/4gb-16gb-ssd-hdmi-wifi-os-i538919327.html
"Dell Latitude 5410 Ultra Book Core i5 10th generation, 16GB DDR4 Ram 256GB Solid State Drive SSD 14.1"" FHD Led Display Intel HD Graphics","Rs. 88,999",//www.daraz.pk/products/5410-10th-i5-16gb-ddr4-256gb-fhd-led-hd-i540236617.html
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 16GB DDR4, 512GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home","Rs. 189,000",//www.daraz.pk/products/hp-16-d0023dx-11th-i5-11400h-16gb-ddr4-512gb-ssd-nvidia-rtx3050-4gb-161-fhd-ips-11-i478294761.html
HP ProBook 640 G1 - Core i3 4th Generation - 4GB RAM - 500GB HDD - 14inch Screen - Window 10 Pro Active - Daraz Like New Laptops,"Rs. 33,999",//www.daraz.pk/products/hp-640-g1-4th-i3-4gb-14-10-i246526925.html
"Lenovo Chromebook N23 Laptop | Celeron | 4GB RAM | 16GB SSD | 11.6""","Rs. 8,099",//www.daraz.pk/products/lenovo-chromebook-n23-laptop-celeron-4gb-ram-16gb-ssd-116-i524222524.html
"HP ORIGINAL USA IMPORT | Chromebook 11 G4 | 8 to 10 Hours Battery Timing | 16GB SSD Storage | 4GB RAM | 11.6"" FULL HD Display | WINDOWS 10 INSTALLED | Dual Core | ChromeBook","Rs. 9,214",//www.daraz.pk/products/hp-usa-11-g4-8-10-16gb-ssd-20-gb-hd-i533355912.html
Acer Chromebook C740 | 11.6 Inches | HD plus Display | 2GB Ram | 128GB SSD | FREE SURPRISE ACCESSORIES | CHROMEOS | Playstore Installed | Webcam | HDMI | USB Ports | Loudspeaker | Long Time Battery | Like New | 10/9.5 Condition | With Adapter (Charger),"Rs. 13,999",//www.daraz.pk/products/c740-116-hd-2gb-128gb-ssd-hdmi-usb-1010-i480436650.html
"DELL ORIGINAL | Chromebook 3100 | 6 to 8 Hours Battery Timing | 16GB SSD Storage | 4GB RAM | 11.6"" FULL HD Display | Playstore Supported | Dual Core | ChromeBook With Free Mouse Gift","Rs. 13,500",//www.daraz.pk/products/6-8-16gb-ssd-20-gb-4gb-hd-i534845286.html
"Dell Latitude E7270 Business Ultrabook: 12.5in (1920X1080), Intel core i5-6Th Gen, 256GB SSD, 8GB DDR4, Windows 10 Pro","Rs. 47,999",//www.daraz.pk/products/dell-latitude-e7270-business-ultrabook-125in-1920x1080-intel-core-i5-6th-gen-256gb-ssd-8gb-ddr4-windows-10-pro-i470230089.html
_Dell Core i3-6th Generation | 8GB RAM 128GB SSD[Hard Drive]| 3 Hours+ Battery Backup|3380,"Rs. 52,000",//www.daraz.pk/products/3-8gb-ssd-i3-6th-gb-i362159722.html
"HP Victus 16-D0023DX Gaming Laptop 11th Gen Core i5-11400H, 16GB DDR4, 512GB SSD, NVIDIA RTX3050 4GB, 16.1"" FHD IPS, Windows 11 Home","Rs. 225,000",//www.daraz.pk/products/hp-16-d0023dx-11th-i5-11400h-8gb-ddr4-256gb-ssd-nvidia-rtx3050-4gb-161-fhd-ips-11-i478740589.html
"HP Pavilion15-EG2043TX,Core i5-1235U 8GB DDR4 512GB PCIe value Nvidia GeForce MX550 2GB 15.6 FHD Antiglare slim IPS 250 nits Narrow Border Windows 11 Home Natural Silver - fingerprint reader non-SD card reader (1 Year Warranty)","Rs. 234,999",//www.daraz.pk/products/hp-pavilion15-eg2043txcore-i5-1235u-8gb-ddr4-512gb-pcie-value-nvidia-geforce-mx550-2gb-156-fhd-antiglare-slim-ips-250-nits-narrow-border-windows-11-home-natural-silver-fingerprint-reader-non-sd-card-reader-1-year-warranty-i421934657.html
"HP EliteBook 830 G5 Intel Core i7-8th Generation | 16GB RAM , 256GB M2 SSD | 3Hours+ Battery Backup | WINDOWS 11 | FREE LAPTOP BAG | ONE MONTH WARRANTY | Charger Included","Rs. 86,999",//www.daraz.pk/products/hp-elitebook-830-g5-intel-core-i7-8th-generation-16gb-ram-256gb-m2-ssd-3hours-battery-backup-winodws-11-free-laptop-bag-one-month-warranty-charger-included-i365638635.html
"Like New Laptops Acer TravelMate P449-M-516P - 14"" - Core i5 6200U / 2.3 GHz - 8GB RAM - 256GB SSD - Win 10 Pro 64 bit Intel Graphics 520 - Wi-Fi - black","Rs. 60,000",//www.daraz.pk/products/like-new-laptops-acer-travelmate-p449-m-516p-14-core-i5-6200u-23-ghz-8gb-ram-256gb-ssd-win-10-pro-64-bit-intel-graphics-520-wi-fi-black-i471796909.html
"DELL E7270 Intel Core i7-6th Generation | 8GB Ram , 256GB M2 SSD | 3Hours+ Battery Backup | One Month Warranty | FREE LAPTOP BAG | Charger Included","Rs. 52,000",//www.daraz.pk/products/dell-e7270-intel-core-i7-6th-generation-8gb-ram-256gb-m2-ssd-3hours-battery-backup-one-month-warranty-free-laptop-bag-charger-included-i365664474.html
"HP 15s-FQ5004NIA Intel Core i3-1215U 12th Generation, 4GB Ram DDR4, 256GB SSD NVMe, Intel® UHD Graphics, 15.6"" HD Display, Free DOS, Natural Silver","Rs. 118,500",//www.daraz.pk/products/hp-15s-fq5004nia-i3-1215u-4gb-ddr4-256gb-ssd-nvme-uhd-156-hd-dos-i411938203.html
"Like New Laptops Apple MacBook Pro A1706 (2017) with Retina, Touch Bar, Intel Core i5 Dual Core 3.1GHz, (13-Inches, 16GB RAM, 256GB SSD) - Space Gray","Rs. 129,999",//www.daraz.pk/products/like-new-laptops-apple-macbook-pro-a1706-2017-with-retina-touch-bar-intel-core-i5-dual-core-31ghz-13-inches-16gb-ram-256gb-ssd-space-gray-i496179253.html
Hp 725 G3 AMD AID 8th generation,"Rs. 38,000",//www.daraz.pk/products/hp-725-g3-amd-8th-i539837987.html
"HP Pavilion 13-bb0021nm (Natural silver) FHD IPS, Core i7-11th Gen, 2.80Ghz, Intel Iris Processor 16GB Ram , 512GB SSD, Open Box -","Rs. 232,999",//www.daraz.pk/products/hp-pavilion-13-bb0021nm-natural-silver-fhd-ips-core-i7-11th-gen-280ghz-intel-iris-processor-16gb-ram-512gb-ssd-open-box-i457844301.html
HP Elitebook 840 G3 - Ci5 6th generation - 16GB RAM - 256GB SSD - Used Product - HP Laptops - Ultra Slim Laptop,"Rs. 60,500",//www.daraz.pk/products/hp-840-g3-ci5-6th-16gb-1010-gb-ssd-hp-i262935858.html
"Lenovo ThinkPad T480 Ultra Book Core i5 8th generation, 8GB DDR4 Ram 256GB Solid State Drive SSD 14.1"" FHD Led Display Intel HD Graphics","Rs. 58,999",//www.daraz.pk/products/t480-8th-i5-8gb-ddr4-256gb-fhd-led-hd-i539883646.html
HP - EliteBook 840G5 - CORE I5 -8TH GENERATION- 8GB RAM - 256GB SSD - Windows® 10 Activated - FREE LAPTOP BAG,"Rs. 68,999",//www.daraz.pk/products/hp-elitebook-840g5-core-i5-8th-generation-8gb-ram-256gb-ssd-windows-10-activated-free-laptop-bag-i361093766.html
"Like New Laptops Dell 3189 Convertible Chromebook 11.6 inches HD IPS Touchscreen, Intel Celeron N3060 Up to 2.48GHz, 4GB Ram 16GB SSD, HDMI, WiFi, Webcam, Play Store, Chrome OS","Rs. 23,999",//www.daraz.pk/products/like-new-laptops-dell-3189-convertible-chromebook-116-inches-hd-ips-touchscreen-intel-celeron-n3060-up-to-248ghz-4gb-ram-16gb-ssd-hdmi-wifi-webcam-play-store-chrome-os-i471386256.html
Dell Latitude 12 5285 2-in-1 Laptop - Core i5 7th Generation - 12.3 inch FHD TouchScreen - RAM 8GB LPDDR3 1866MHz - 256GB NVME SSD - Windows 10 Professional (Renewed),"Rs. 49,999",//www.daraz.pk/products/dell-latitude-12-5285-2-in-1-laptop-core-i5-7th-generation-123-inch-fhd-touchscreen-ram-8gb-lpddr3-1866mhz-256gb-nvme-ssd-windows-10-professional-renewed-i535937725.html
HP Chromebook 11 G4 | 16GB Storage | 4GB RAM | 11.6″ Display | Playstore Supported | Dual Core | Chrome Book,"Rs. 11,499",//www.daraz.pk/products/hp-11-g4-air-16gb-ace-4gb-lax-4-i538447137.html
Lenovo N23 Chromebook - 4gb/16gb - with Play Store - Long Battery Life,"Rs. 11,155",//www.daraz.pk/products/n23-4gb16gb-i269726073.html
HP ProBook 640 G1 - Ci5 4th Generation - 8GB RAM - 128GB SSD - Windows 10 - Refurbished Laptop - Business Laptop - Student Laptop,"Rs. 43,500",//www.daraz.pk/products/hp-640-g1-ci5-4th-8gb-128gb-ssd-10-i251551477.html
Dell Latitude 7240 - Ci5 4th generation - 12 inch Display - 10/10 Condition - 4GB RAM - 128GB SSD - Used Laptop - Best Programming Students and Business Students,"Rs. 39,500",//www.daraz.pk/products/7240-ci5-4th-12-4-4gb-i254385504.html
HP 15S-FQ5295NIA Laptop,"Rs. 157,900",//www.daraz.pk/products/hp-15s-fq5295nia-i471024830.html
"Dell Chromebook 3189 - 4GB RAM, 16GB Storage, Chrome OS X360 Touch Screen Convertible 2 in 1 laptop","Rs. 19,999",//www.daraz.pk/products/3189-4gb-16gb-os-x360-1-2-i539378475.html
Daraz Like New Laptops - Lenovo Thinkpad X230 Core i5 3rd Gen 4GB RAM 500GB 12.5″ Windows 10 (Free Laptop Bag),"Rs. 22,999",//www.daraz.pk/products/x230-i5-3rd-4gb-500-10-i451979359.html
"Lenovo IdeaPad Slim 3 Intel Core i5-13420H Turbo up to 3.4GHz 8GB Soldered LPDDR5-4800 512GB SSD M.2 2242 PCIe NVMe 15.6"" FHD IPS 300nits Anti glare DOS Arctic Grey (2 Year Warranty)","Rs. 153,000",//www.daraz.pk/products/lenovo-ideapad-slim-3-intel-core-i5-13420h-turbo-up-to-34ghz-8gb-soldered-lpddr5-4800-512gb-ssd-m2-2242-pcie-nvme-156-fhd-ips-300nits-anti-glare-dos-arctic-grey-2-year-warranty-i539671340.html
Fujitsu T726 Core i7-6th Generation 8Gb Ram 500Gb Hard Drive,"Rs. 50,000",//www.daraz.pk/products/t726-i7-6th-4gb-500gb-i391441203.html
HP EliteBook 840 G3 - Core i7 6th Generatio - 8GB RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,"Rs. 53,999",//www.daraz.pk/products/hp-elitebook-840-g3-core-i7-6th-generatio-8gb-ram-256gb-ssd-14inch-screen-free-laptop-bag-i272619387.html
"Dell Core i7-8th Generation | 16GB RAM , 512GB SSD Hard | 2K HD Display | 6Hours+ Battery Backup | FREE LAPTOP BAG","Rs. 84,000",//www.daraz.pk/products/dell-core-i7-8th-generation-16gb-ram-512gb-ssd-hard-2k-hd-display-6hours-battery-backup-free-laptop-bag-i385799420.html
Lenovo N21 Chromebook – 11.6″ – 4 GB RAM – 16 GB ROM - Long Battery,"Rs. 10,980",//www.daraz.pk/products/n21-116-4-gb-16-gb-i269722860.html
Dell Latitude 7240 - Ci5 4th generation - 12 inch Display - 10/10 Condition - 4GB RAM - 500GB HDD - Used Laptop - Best Programming Students and Business Students,"Rs. 37,500",//www.daraz.pk/products/7240-ci5-4th-12-4-4gb-i253602289.html
